CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charges,Data_Usage_GB,Payment_Method,Customer_Service_Calls,Churn
3202,41,Female,38,One year,20,86,Credit card (automatic),2,0
3203,45,Male,68,Two year,,110,,0,0
3204,18,Female,24,Month-to-month,89.29,119,Bank transfer (automatic),1,0
3205,59,Female,42,Two year,28.59,68,Bank transfer (automatic),3,0
3206,35,Female,,Two year,67.02,100,Credit card (automatic),,1
3207,38,Male,37,One year,67.98,64,Bank transfer (automatic),0,0
3208,75,Male,,Month-to-month,47.13,,Electronic check,4,1
3209,28,Female,35,Two year,65.39,88,Electronic check,1,0
3210,58,Female,1,Month-to-month,36.81,87,Credit card (automatic),1,0
3211,39,Female,37,Two year,72.74,91,Bank transfer (automatic),2,0
3212,75,Male,,Two year,27.63,74,,0,0
3213,75,Male,53,Two year,101.76,126,Bank transfer (automatic),0,0
3214,47,Female,48,One year,,115,Bank transfer (automatic),2,0
3215,75,Female,72,Two year,20,147,Credit card (automatic),0,0
3216,27,Male,13,Month-to-month,,58,Bank transfer (automatic),1,1
3217,39,Male,32,Month-to-month,68.26,71,Bank transfer (automatic),1,0
3218,23,Female,45,Month-to-month,56.19,162,Electronic check,0,0
3219,57,Male,,Two year,60.01,54,Electronic check,0,0
3220,18,Female,34,,73.74,58,Bank transfer (automatic),3,0
3221,36,Male,37,One year,80.53,134,Electronic check,0,0
3222,59,Male,27,Two year,59.63,,Bank transfer (automatic),4,0
3223,52,Male,56,Month-to-month,71.86,90,Credit card (automatic),2,0
3224,,Male,47,One year,43.19,118,Bank transfer (automatic),3,0
3225,60,Female,35,Two year,82.57,28,Credit card (automatic),0,1
3226,40,Male,49,Two year,90.11,31,Electronic check,2,0
3227,75,Female,72,One year,72.56,118,Bank transfer (automatic),0,0
3228,40,Female,33,One year,58.87,93,Mailed check,0,0
3229,36,Male,56,Month-to-month,74.71,22,Bank transfer (automatic),0,1
3230,,Male,23,Month-to-month,69.26,13,Credit card (automatic),2,1
3231,18,Female,17,Month-to-month,88.79,3,Bank transfer (automatic),1,1
3232,63,Male,21,One year,86.17,46,Credit card (automatic),0,0
3233,73,Non-binary,,Two year,70.54,96,Credit card (automatic),0,0
3234,33,Female,12,Month-to-month,88.05,63,Bank transfer (automatic),2,1
3235,45,Female,,Two year,60,125,Bank transfer (automatic),0,0
3236,35,Male,51,Two year,72.66,27,Bank transfer (automatic),0,0
3237,46,Male,16,Month-to-month,72.65,73,Credit card (automatic),0,1
3238,36,Female,41,One year,36.19,76,Credit card (automatic),0,0
3239,63,Male,26,Two year,64.37,107,Credit card (automatic),2,0
3240,33,Female,26,Two year,,,Bank transfer (automatic),0,0
3241,63,Male,72,Month-to-month,59.43,126,Bank transfer (automatic),0,0
3242,38,Female,19,Month-to-month,76.36,60,Bank transfer (automatic),,0
3243,49,Male,52,One year,70.38,89,Bank transfer (automatic),0,0
3244,43,Female,29,Month-to-month,49.44,76,Bank transfer (automatic),0,0
3245,66,Female,72,Two year,66.5,130,Bank transfer (automatic),2,1
3246,55,Male,27,Two year,130,43,Electronic check,3,0
3247,47,Male,19,Month-to-month,,40,Credit card (automatic),0,0
3248,55,Female,44,Month-to-month,100.05,92,Credit card (automatic),0,0
3249,34,Female,27,Month-to-month,68.83,44,,3,0
3250,45,Male,17,Two year,57.46,108,Electronic check,4,0
3251,66,Female,28,One year,55.26,147,Bank transfer (automatic),0,0
3252,75,Male,42,One year,62.9,97,Credit card (automatic),0,0
3253,59,Female,57,One year,24.25,59,Electronic check,0,0
3254,56,Male,41,One year,40.17,56,Bank transfer (automatic),0,0
3255,51,Male,40,Two year,91.95,130,Electronic check,2,1
3256,41,Male,44,Month-to-month,72,102,Electronic check,,1
3257,,Female,36,Two year,27.26,68,Electronic check,2,1
3258,75,Female,35,Two year,59.4,72,Credit card (automatic),2,0
3259,22,Male,54,One year,29.15,62,Bank transfer (automatic),0,0
3260,34,Male,23,Two year,65.56,71,Electronic check,0,0
3261,68,Male,56,Month-to-month,75.64,93,Electronic check,2,1
3262,23,Female,39,Month-to-month,100.97,27,Bank transfer (automatic),3,0
3263,73,Female,34,,78.32,90,Bank transfer (automatic),0,0
3264,37,Male,51,Month-to-month,89.52,98,Bank transfer (automatic),1,0
3265,70,Female,65,One year,58.95,108,Bank transfer (automatic),0,0
3266,18,Male,40,Month-to-month,,20,Electronic check,0,1
3267,37,Male,22,Month-to-month,60.08,85,Electronic check,,0
3268,18,Female,32,Month-to-month,90.29,137,Electronic check,0,1
3269,30,Male,36,Two year,,82,Bank transfer (automatic),0,0
3270,24,Male,20,Month-to-month,92.86,87,Credit card (automatic),3,0
3271,26,Female,9,Month-to-month,103.5,61,Electronic check,4,0
3272,51,Non-binary,42,Month-to-month,69,127,Electronic check,0,0
3273,52,Non-binary,63,Two year,57.18,132,Credit card (automatic),2,0
3274,18,Male,29,Two year,60.29,93,,4,0
3275,65,Male,55,Month-to-month,,180,Bank transfer (automatic),0,0
3276,24,Female,48,Month-to-month,25.96,61,Credit card (automatic),1,0
3277,49,Male,44,Two year,69.05,80,Bank transfer (automatic),0,0
3278,37,Female,14,Month-to-month,53.05,108,Bank transfer (automatic),1,1
3279,63,Male,61,Month-to-month,70.01,69,Bank transfer (automatic),1,0
3280,33,Male,49,Two year,69.08,82,Bank transfer (automatic),0,0
3281,34,Female,35,Two year,-10,103,Credit card (automatic),0,0
3282,50,Male,4,Month-to-month,62.81,25,Bank transfer (automatic),3,1
3283,70,Female,36,Month-to-month,100.07,155,Bank transfer (automatic),1,0
3284,57,Male,48,Month-to-month,95.45,74,Bank transfer (automatic),3,0
3285,70,Male,45,One year,44.27,107,Mailed check,0,1
3286,,Female,44,Two year,61.22,120,Bank transfer (automatic),0,0
3287,19,Female,38,Month-to-month,97.34,104,Credit card (automatic),0,1
3288,27,Female,1,Two year,93.18,93,Credit card (automatic),5,1
3289,30,Male,15,Month-to-month,66.25,76,Electronic check,0,1
3290,59,Male,40,Two year,87.66,97,Bank transfer (automatic),18,1
3291,30,Male,35,Two year,100.62,57,Electronic check,2,0
3292,63,Female,45,One year,,102,Bank transfer (automatic),0,0
3293,47,Female,32,One year,86.14,75,Credit card (automatic),2,0
3294,44,Female,17,Two year,49.24,44,Electronic check,5,1
3295,37,Female,33,Two year,81.75,96,Bank transfer (automatic),1,0
3296,75,Male,43,Month-to-month,33.48,135,Credit card (automatic),1,0
3297,18,Female,42,Two year,85.63,0,Bank transfer (automatic),1,0
3298,21,Male,30,Month-to-month,90.59,52,Bank transfer (automatic),3,0
3299,35,Non-binary,32,Two year,95.66,,Electronic check,,1
3300,51,Male,54,Two year,60.42,92,Bank transfer (automatic),0,0
3301,24,Male,20,Two year,59.98,51,Electronic check,0,0
3302,50,Female,61,Month-to-month,74.13,32,Electronic check,1,1
3303,20,Female,8,Two year,98.12,71,Bank transfer (automatic),0,1
3304,56,Female,31,Two year,59.78,73,Bank transfer (automatic),1,0
3305,53,Male,18,One year,46.34,95,Electronic check,0,0
3306,61,Male,34,Month-to-month,81.46,128,Bank transfer (automatic),1,0
3307,25,Male,32,Month-to-month,56.48,79,Electronic check,0,0
3308,56,Female,72,Two year,71.42,481.0407633101744,Credit card (automatic),0,0
3309,61,Female,18,Month-to-month,81.82,69,Bank transfer (automatic),4,1
3310,36,Female,36,Two year,28.19,67,Credit card (automatic),1,0
3311,45,Female,60,Two year,68.54,,Electronic check,4,1
3312,75,Female,72,Month-to-month,60.78,120,Credit card (automatic),0,0
3313,53,Male,11,Two year,71.9,74,Credit card (automatic),3,0
3314,,Female,19,One year,71.12,84,Bank transfer (automatic),5,0
3315,34,Non-binary,27,Two year,90.83,72,Credit card (automatic),0,0
3316,75,Female,72,,,122,Credit card (automatic),5,0
3317,34,Female,37,Month-to-month,46.56,96,Bank transfer (automatic),0,0
3318,45,Male,68,Month-to-month,65,139,Credit card (automatic),2,0
3319,67,Female,46,One year,27.47,118,Electronic check,0,0
3320,47,Female,35,One year,49.31,58,Electronic check,1,1
3321,51,Male,28,Two year,85.26,124,Electronic check,3,0
3322,18,Female,9,Two year,87.87,84,Credit card (automatic),1,1
3323,35,Female,34,One year,49.43,124,Bank transfer (automatic),0,0
3324,49,Female,72,Month-to-month,58.41,104,Bank transfer (automatic),0,0
3325,29,Female,32,One year,53.91,69,Bank transfer (automatic),1,0
3326,37,Female,18,Two year,52.99,20,Credit card (automatic),0,0
3327,49,Male,39,One year,60.11,43,Electronic check,2,0
3328,49,Male,23,One year,89.82,48,Bank transfer (automatic),2,0
3329,42,Male,45,Two year,58.28,65,Electronic check,3,0
3330,36,Female,35,Month-to-month,89.72,126,Bank transfer (automatic),0,1
3331,23,Male,23,,110.74,93,Credit card (automatic),3,1
3332,41,Male,,Month-to-month,87.28,153,Credit card (automatic),17,0
3333,47,Female,44,,93.76,68,Credit card (automatic),0,1
3334,47,Non-binary,62,Two year,71.89,,Bank transfer (automatic),0,0
3335,40,Male,20,Two year,83.32,76,Credit card (automatic),0,1
3336,18,Male,1,Month-to-month,341.4910881940696,88,Credit card (automatic),0,0
3337,48,Male,37,One year,,45,,0,0
3338,40,Female,30,One year,90.1,131,Electronic check,0,0
3339,61,Female,47,One year,32.91,76,,0,0
3340,,Female,37,Month-to-month,,100,Bank transfer (automatic),0,0
3341,48,Male,40,Two year,88.01,54,Credit card (automatic),2,0
3342,24,Female,23,Two year,68.56,88,Bank transfer (automatic),2,0
3343,18,Male,46,Month-to-month,61.56,81,Credit card (automatic),0,0
3344,18,Female,8,Two year,97.86687973437215,51,Bank transfer (automatic),2,1
3345,60,Female,,Month-to-month,74.16,76,Electronic check,2,0
3346,39,Female,25,Two year,,0,Credit card (automatic),1,0
3347,59,Male,42,One year,77.11,67,Electronic check,16,0
3348,70,Male,29,Month-to-month,63.79,67,Bank transfer (automatic),2,0
3349,63,Female,,Month-to-month,215.81292540058024,43,Electronic check,2,1
3350,23,Male,13,Two year,63.79,51,Electronic check,3,0
3351,33,Female,27,Month-to-month,95.75,69,Credit card (automatic),0,0
3352,48,Female,48,Month-to-month,73.92,126,Electronic check,0,0
3353,66,Female,18,Two year,60.63,81,Electronic check,1,0
3354,22,Male,46,Month-to-month,64.05,68,Bank transfer (automatic),0,0
3355,29,Male,33,Two year,85.06,73,Electronic check,0,1
3356,44,Female,20,Two year,62.58,,,1,0
3357,26,Female,14,Two year,79.53,52,Credit card (automatic),5,0
3358,50,Female,30,Two year,56.17,119,Electronic check,1,0
3359,,Female,26,,56.56,111,Bank transfer (automatic),0,0
3360,27,Female,,,107.94,52,Bank transfer (automatic),1,0
3361,18,Female,19,Two year,85.1,71,Electronic check,1,0
3362,18,Non-binary,20,Two year,69.37,74,Credit card (automatic),0,0
3363,30,Female,33,Month-to-month,,53,Credit card (automatic),0,0
3364,50,Female,34,Month-to-month,46.66,,Bank transfer (automatic),0,0
3365,58,Female,,Month-to-month,67.99,91,Bank transfer (automatic),2,0
3366,47,Female,8,Two year,91.77,49,Electronic check,3,1
3367,38,Female,55,Month-to-month,69.95,66,Electronic check,1,0
3368,29,Non-binary,30,Month-to-month,66.33,128,Bank transfer (automatic),,0
3369,68,Female,57,One year,90.62,,Electronic check,1,0
3370,34,Female,53,One year,81.67,68,Electronic check,0,0
3371,85,Male,14,One year,85.55,50,Bank transfer (automatic),4,0
3372,63,Male,51,Two year,39.4,117,Electronic check,0,0
3373,75,Female,60,Month-to-month,87.97,156,Bank transfer (automatic),0,0
3374,19,Female,21,One year,77.49,64,Electronic check,3,0
3375,18,Female,42,,74.26,102,Electronic check,1,0
3376,54,Female,12,Month-to-month,28.34,40,Credit card (automatic),1,0
3377,31,Male,64,Month-to-month,90.59,57,Credit card (automatic),0,1
3378,66,Female,30,Two year,70.41,74,Electronic check,0,0
3379,36,Non-binary,21,Month-to-month,90.42,44,Credit card (automatic),1,1
3380,44,Male,58,One year,36.29,108,,0,0
3381,57,Female,21,Two year,79.87,120,Electronic check,0,1
3382,50,Female,38,Month-to-month,56.8,72,Mailed check,2,0
3383,58,Female,72,Month-to-month,98.9,78,Electronic check,0,0
3384,52,Female,,Month-to-month,34.02,98,Electronic check,0,0
3385,42,Female,32,,70.14,51,Bank transfer (automatic),5,0
3386,31,Male,52,Two year,84.23,85,Electronic check,0,0
3387,58,Female,57,Month-to-month,76.98,95,Electronic check,0,0
3388,46,Female,36,Month-to-month,92.92,79,Electronic check,0,1
3389,28,Male,37,Two year,64.21,88,Bank transfer (automatic),2,0
3390,56,Female,25,Month-to-month,95.43,56,Credit card (automatic),0,1
3391,38,Male,28,One year,77.18,77,Bank transfer (automatic),1,0
3392,,Female,53,Two year,30.4,-50,Bank transfer (automatic),3,0
3393,61,Male,35,Two year,,18,Electronic check,3,0
3394,58,Male,34,Month-to-month,69.09,367.41997103430265,Bank transfer (automatic),1,0
3395,49,Male,46,Month-to-month,77.28,81,Electronic check,2,0
3396,51,Female,49,Two year,92.31,92,Electronic check,2,0
3397,75,Male,51,Two year,60.6,83,Bank transfer (automatic),0,0
3398,57,Male,54,Two year,39.5,,Credit card (automatic),1,0
3399,27,Male,43,Two year,99.12,85,Credit card (automatic),0,0
3400,49,Female,36,Month-to-month,84.56,50,Electronic check,0,0
3401,21,Male,50,Month-to-month,42.39,67,Bank transfer (automatic),1,0
3402,44,Male,34,,69.72,79,Credit card (automatic),0,0
3403,45,Female,50,,66.24,55,Credit card (automatic),1,0
3404,67,Female,28,Two year,74.28,71,Credit card (automatic),1,0
3405,18,Male,20,Month-to-month,73.9,53,Credit card (automatic),1,1
3406,58,Female,53,Two year,67.89,87,Bank transfer (automatic),0,0
3407,45,Male,,Month-to-month,68.52,86,Electronic check,1,0
3408,53,Male,28,,119.81,118,Electronic check,0,0
3409,43,Male,72,Two year,,126,Credit card (automatic),0,0
3410,47,Male,38,One year,,100,Bank transfer (automatic),3,0
3411,,Female,27,Two year,86.05,39,Bank transfer (automatic),0,0
3412,39,Female,72,One year,79.18,155,Mailed check,1,0
3413,81,Female,30,Month-to-month,90.8,84,Bank transfer (automatic),0,0
3414,36,Female,30,Month-to-month,82.59,40,Electronic check,0,1
3415,27,Male,14,Month-to-month,69.12,25,Bank transfer (automatic),0,0
3416,45,Male,18,Two year,53.26,90,Credit card (automatic),0,0
3417,55,Non-binary,70,One year,63.98,20,Bank transfer (automatic),3,0
3418,41,Male,36,Month-to-month,,67,Electronic check,2,1
3419,43,Male,34,Two year,70.89,,Credit card (automatic),1,0
3420,-3,Female,40,Month-to-month,71.63,20,Bank transfer (automatic),0,0
3421,46,Male,40,Two year,50.57,40,Electronic check,3,0
3422,68,Male,44,Month-to-month,62.91,43,Mailed check,0,0
3423,50,Female,,Month-to-month,21.22,25,Bank transfer (automatic),1,0
3424,30,Female,27,,20,,Credit card (automatic),0,0
3425,39,Male,42,Month-to-month,30.12,82,Credit card (automatic),0,0
3426,,Male,25,One year,40.71,58,Credit card (automatic),0,0
3427,45,Female,65,Month-to-month,57.56,121,Electronic check,0,0
3428,53,Male,34,Two year,84.84,107,Bank transfer (automatic),0,1
3429,56,Female,47,Two year,36.56,122,Credit card (automatic),0,0
3430,55,Female,61,,32.14,130,Bank transfer (automatic),0,0
3431,73,Female,32,Month-to-month,96.05,96,Bank transfer (automatic),0,0
3432,36,Male,39,Month-to-month,56.48,69,Bank transfer (automatic),1,0
3433,55,Male,18,,,17,Bank transfer (automatic),1,1
3434,69,Male,40,One year,46.02,119,,17,0
3435,65,Female,31,Two year,58.43,63,Credit card (automatic),0,0
3436,30,Female,42,One year,76.65,64,Electronic check,0,0
3437,18,Female,,Month-to-month,80.79,30,Bank transfer (automatic),1,0
3438,44,Female,46,Month-to-month,61.16,61,Bank transfer (automatic),0,0
3439,36,Female,67,Month-to-month,47.2,98,Bank transfer (automatic),0,0
3440,44,Male,21,Month-to-month,97.93,53,Electronic check,0,0
3441,41,Female,31,Two year,49.26,60,Bank transfer (automatic),0,0
3442,34,Female,,Two year,70.28,98,Credit card (automatic),0,0
3443,40,Male,54,One year,45.4,,Credit card (automatic),1,0
3444,65,Non-binary,56,Month-to-month,69.9,57,Bank transfer (automatic),0,0
3445,22,Female,23,One year,79.38,31,Credit card (automatic),1,0
3446,51,Female,48,Month-to-month,64.46,57,Bank transfer (automatic),,0
3447,43,Female,30,Month-to-month,87.55,19,Bank transfer (automatic),1,1
3448,41,Female,27,Two year,73.61,,Credit card (automatic),0,0
3449,31,Female,11,Two year,,64,Bank transfer (automatic),2,1
3450,42,Male,31,One year,43.01,59,Bank transfer (automatic),1,0
3451,21,Male,43,Two year,76.42,,Bank transfer (automatic),1,1
3452,38,Female,29,Two year,52.85,78,Credit card (automatic),,1
3453,35,Female,33,One year,69.4,60,Mailed check,0,0
3454,18,Female,10,Month-to-month,78.3,30,Electronic check,,1
3455,63,Female,14,,59.56,180,Electronic check,0,0
3456,72,Female,45,Month-to-month,61.16,139,Bank transfer (automatic),0,0
3457,50,Male,,Month-to-month,106.98,73,Credit card (automatic),0,0
3458,35,Male,38,Month-to-month,109.14,103,Credit card (automatic),0,0
3459,21,Male,35,Two year,66.4,,Electronic check,-2,0
3460,73,Female,57,Two year,84.78,115,Electronic check,0,0
3461,62,Male,63,Month-to-month,66.81,80,Bank transfer (automatic),0,0
3462,59,Male,42,One year,62.69,52,Bank transfer (automatic),0,0
3463,52,Male,62,One year,26.8,111,Bank transfer (automatic),0,0
3464,48,Female,42,Month-to-month,79.27,114,Bank transfer (automatic),4,0
3465,18,Male,1,Month-to-month,60.29,71,Electronic check,3,1
3466,18,Female,50,Two year,72.31,87,Credit card (automatic),0,0
3467,39,Female,40,Month-to-month,49.29,51,Bank transfer (automatic),0,0
3468,40,Male,19,Two year,68.15,123,Electronic check,,0
3469,33,Male,29,Month-to-month,45.48,62,Credit card (automatic),0,0
3470,39,Male,39,Month-to-month,72.01,84,Electronic check,0,1
3471,29,Non-binary,57,One year,60.53,99,Bank transfer (automatic),0,0
3472,27,Male,32,Month-to-month,,47,Electronic check,1,0
3473,39,Male,8,Two year,,110,Electronic check,2,1
3474,18,Non-binary,65,,70.42,77,Bank transfer (automatic),5,0
3475,,Female,17,Month-to-month,48.4,12,Bank transfer (automatic),2,0
3476,44,Female,26,One year,29.61,62,Credit card (automatic),3,0
3477,18,Non-binary,26,Two year,79.05,366.19693560212056,Electronic check,5,1
3478,70,Female,50,One year,39.83,141,Credit card (automatic),0,0
3479,71,Female,54,One year,82.91,55,Bank transfer (automatic),1,0
3480,38,Female,38,Month-to-month,72.81,41,Credit card (automatic),0,0
3481,39,Female,54,Month-to-month,63.16,42,Electronic check,4,0
3482,55,Male,37,Two year,68.57,44,Bank transfer (automatic),2,0
3483,61,Male,51,Two year,94.76,88,Electronic check,5,0
3484,18,Female,15,One year,54.58,18,Credit card (automatic),3,0
3485,29,Female,19,Two year,-10,112,Credit card (automatic),3,0
3486,44,Female,43,Month-to-month,73.02,74,Electronic check,0,0
3487,45,Male,39,Month-to-month,61.86,,Bank transfer (automatic),0,0
3488,46,Female,39,Month-to-month,61.73,100,Bank transfer (automatic),0,1
3489,52,Male,25,,80.18,107,,0,1
3490,51,Female,22,One year,42.14,,Credit card (automatic),0,0
3491,25,Female,24,Two year,101.28,61,Credit card (automatic),,0
3492,,Male,55,Two year,96.5,,Bank transfer (automatic),0,0
3493,30,Male,25,Month-to-month,79.32,89,Credit card (automatic),1,1
3494,29,Male,37,Month-to-month,96.2,120,,0,0
3495,74,Male,72,Two year,83.34,78,,0,0
3496,,Female,21,One year,63.59,115,Bank transfer (automatic),0,0
3497,41,Female,20,Month-to-month,96.09,40,Bank transfer (automatic),0,0
3498,55,Male,36,Two year,69.2,,Electronic check,,1
3499,43,Female,26,One year,55.2,75,Credit card (automatic),0,0
3500,75,Male,36,Two year,87.47,125,,15,0
3501,32,Male,56,Month-to-month,62.82,70,Bank transfer (automatic),0,0
3502,35,Female,28,One year,63.87,75,Electronic check,3,0
